"Gene","Cerebrum","Cerebellum","Brainstem","Spinal cord","Kidney","Liver","Heart","Skeletal muscle","Adipose","Small intestine","Large intestine","Stomach","Placenta","Testis"
"Micu1",398107170.553497,501187233.627271,251188643.150958,39810717.0553497,9976311.57484439,9976311.57484439,9976311.57484439,1e+08,19952623.1496888,630957344.480194,501187233.627271,50118723.3627272,199526231.496888,1e+08
"Nt5dc3",1584893192.46111,251188643.150958,501187233.627271,1e+08,6294627.05897083,6294627.05897083,6294627.05897083,501187233.627271,6294627.05897083,6294627.05897083,6294627.05897083,12589254.1179417,316227766.016838,63095734.4480193
"Nipsnap3a",79432823.4724282,25118864.3150958,25118864.3150958,63095734.4480193,125892541.179417,398107170.553497,12559432.1575479,12559432.1575479,79432823.4724282,316227766.016838,1e+08,63095734.4480193,251188643.150958,1258925411.79417
"Top3a",12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,25118864.3150958
"Amacr",7924465.96230557,7924465.96230557,7924465.96230557,7924465.96230557,19952623149.6888,2511886431.50958,7924465.96230557,7924465.96230557,15848931.9246111,31622776.6016838,7924465.96230557,7924465.96230557,7924465.96230557,79432823.4724282
"Micu3",630957344.480194,1e+09,501187233.627271,50118723.3627272,1990535.85276748,1990535.85276748,1990535.85276748,158489319.246111,1990535.85276748,1990535.85276748,1990535.85276748,3981071.70553497,1990535.85276748,1990535.85276748
"Pnkd",15848931.9246111,1e+07,5e+06,39810717.0553497,5e+06,39810717.0553497,5e+06,5e+06,15848931.9246111,63095734.4480193,251188643.150958,50118723.3627272,31622776.6016838,79432823.4724282
"Car5a",250593616.813636,250593616.813636,250593616.813636,250593616.813636,250593616.813636,501187233.627271,250593616.813636,250593616.813636,250593616.813636,250593616.813636,250593616.813636,250593616.813636,250593616.813636,250593616.813636
"Arl2",19952623.1496888,9976311.57484439,158489319.246111,25118864.3150958,9976311.57484439,9976311.57484439,9976311.57484439,9976311.57484439,50118723.3627272,9976311.57484439,25118864.3150958,9976311.57484439,9976311.57484439,9976311.57484439
"Synj2bp",630957344.480194,316227766.016838,794328234.724282,398107170.553497,125892541.179417,316227766.016838,6309573.44480193,63095734.4480193,158489319.246111,3154786.72240097,630957344.480194,79432823.4724282,398107170.553497,1258925411.79417
"Fdps",6294627.05897083,6294627.05897083,6294627.05897083,6294627.05897083,6294627.05897083,79432823.4724282,6294627.05897083,6294627.05897083,12589254.1179417,31622776.6016838,50118723.3627272,6294627.05897083,199526231.496888,6294627.05897083
"Ociad1",794328234.724282,398107170.553497,398107170.553497,501187233.627271,31622776.6016838,316227766.016838,316227766.016838,7943282.34724282,316227766.016838,199526231.496888,630957344.480194,158489319.246111,794328234.724282,1995262314.96888
"Nme6",3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,7943282.34724282,3971641.17362141,3971641.17362141,3971641.17362141
"Ahcyl1",315478.672240096,315478.672240096,63095734.4480193,19952623.1496888,315478.672240096,315478.672240096,315478.672240096,315478.672240096,315478.672240096,1258925.41179417,315478.672240096,630957.344480193,315478.672240096,315478.672240096
"Smim8",63095734.4480193,7943282.34724282,39810717.0553497,25118864.3150958,39810717.0553497,3971641.17362141,3971641.17362141,3971641.17362141,31622776.6016838,3971641.17362141,3971641.17362141,3971641.17362141,39810717.0553497,79432823.4724282
"Idi1",251188643.150958,251188643.150958,398107170.553497,158489319.246111,251188643.150958,63095734.4480193,7924465.96230557,7924465.96230557,1e+08,50118723.3627272,79432823.4724282,15848931.9246111,199526231.496888,251188643.150958
"Mtx3",50118723.3627272,25118864.3150958,251188643.150958,199526231.496888,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479
"Tmem126b",199526231.496888,158489319.246111,199526231.496888,50118723.3627272,7924465.96230557,15848931.9246111,19952623.1496888,50118723.3627272,50118723.3627272,15848931.9246111,63095734.4480193,25118864.3150958,50118723.3627272,63095734.4480193
"Bnip3",31622776.6016838,50118723.3627272,25118864.3150958,6294627.05897083,6294627.05897083,6294627.05897083,12589254.1179417,31622776.6016838,63095734.4480193,6294627.05897083,6294627.05897083,6294627.05897083,6294627.05897083,6294627.05897083
"Fkbp8",1995262.31496888,997631.157484439,39810717.0553497,12589254.1179417,997631.157484439,997631.157484439,997631.157484439,997631.157484439,997631.157484439,997631.157484439,63095734.4480193,997631.157484439,1e+07,31622776.6016838
"Bola3",50118723.3627272,6294627.05897083,6294627.05897083,12589254.1179417,6294627.05897083,158489319.246111,50118723.3627272,6294627.05897083,199526231.496888,79432823.4724282,50118723.3627272,63095734.4480193,50118723.3627272,125892541.179417
"Pnpt1",316227766.016838,316227766.016838,398107170.553497,316227766.016838,1258925411.79417,501187233.627271,158489319.246111,1e+08,1e+09,199526231.496888,1258925411.79417,251188643.150958,1995262314.96888,630957344.480194
"Pde12",250593.616813636,250593.616813636,501187.233627272,250593.616813636,250593.616813636,250593.616813636,250593.616813636,250593.616813636,250593.616813636,12589254.1179417,63095734.4480193,250593.616813636,250593.616813636,63095734.4480193
"Usp30",629462.705897083,629462.705897083,629462.705897083,629462.705897083,629462.705897083,629462.705897083,629462.705897083,629462.705897083,1258925.41179417,629462.705897083,629462.705897083,629462.705897083,6309573.44480193,15848931.9246111
"Tfb2m",9976311.57484439,9976311.57484439,9976311.57484439,9976311.57484439,9976311.57484439,9976311.57484439,9976311.57484439,9976311.57484439,9976311.57484439,9976311.57484439,9976311.57484439,9976311.57484439,19952623.1496888,9976311.57484439
"Mrps18b",39810717.0553497,15848931.9246111,25118864.3150958,19952623.1496888,250593.616813636,501187.233627272,63095734.4480193,250593.616813636,79432823.4724282,39810717.0553497,125892541.179417,250593.616813636,316227766.016838,63095734.4480193
"Maob",2511886431.50958,630957344.480194,3162277660.16838,1258925411.79417,250593616.813636,15848931924.6111,794328234.724282,1258925411.79417,7943282347.24282,31622776601.6838,5011872336.27271,1258925411.79417,12589254117.9417,501187233.627271
"Prxl2a",1e+09,1e+09,1258925411.79417,794328234.724282,199526231.496888,158489319.246111,7924465.96230557,15848931.9246111,3162277660.16838,158489319.246111,7924465.96230557,7924465.96230557,501187233.627271,1e+09
"Mgst3",1995262314.96888,1584893192.46111,2511886431.50958,794328234.724282,501187233.627271,63095734.4480193,316227766.016838,1584893192.46111,3981071705.53497,5011872336.27271,6309573444.80194,1e+09,1e+09,501187233.627271
"Dhodh",39810717.0553497,7924465.96230557,7924465.96230557,19952623.1496888,63095734.4480193,7924465.96230557,7924465.96230557,25118864.3150958,125892541.179417,31622776.6016838,125892541.179417,39810717.0553497,15848931.9246111,158489319.246111
"Mrpl48",158489319.246111,158489319.246111,251188643.150958,79432823.4724282,158489319.246111,1e+08,63095734.4480193,39810717.0553497,158489319.246111,79432823.4724282,630957344.480194,39810717.0553497,251188643.150958,79432823.4724282
"Gdap1",1584893192.46111,630957344.480194,1995262314.96888,1258925411.79417,315478672.240097,315478672.240097,315478672.240097,315478672.240097,315478672.240097,315478672.240097,315478672.240097,315478672.240097,315478672.240097,315478672.240097
"Bak1",1255943.21575479,1255943.21575479,2511886.43150958,19952623.1496888,1255943.21575479,15848931.9246111,1e+07,15848931.9246111,398107170.553497,1e+09,1995262314.96888,39810717.0553497,630957344.480194,50118723.3627272
"mt-Nd1",3162277660.16838,3162277660.16838,5011872336.27271,630957344.480194,1584893192.46111,501187233.627271,398107170.553497,3981071705.53497,794328234.724282,1995262314.96888,1258925411.79417,1995262314.96888,501187233.627271,630957344.480194
"Ociad2",5011872336.27271,3981071705.53497,794328234.724282,398107170.553497,3981071.70553497,630957344.480194,2511886.43150958,501187233.627271,79432823.4724282,3162277660.16838,15848931924.6111,1995262314.96888,316227766.016838,501187233.627271
"Dcxr",1e+06,5011872.33627272,5e+05,1584893.19246111,5e+05,5e+05,15848931.9246111,5e+05,251188643.150958,5e+05,79432823.4724282,25118864.3150958,199526231.496888,1258925.41179417
"Nipsnap3b",1258925411.79417,794328234.724282,794328234.724282,630957344.480194,501187233.627271,3981071705.53497,250593616.813636,250593616.813636,1258925411.79417,1584893192.46111,1584893192.46111,630957344.480194,2511886431.50958,1e+09
"Mmaa",79432823.4724282,19952623.1496888,1e+08,9976311.57484439,630957344.480194,50118723.3627272,251188643.150958,125892541.179417,316227766.016838,158489319.246111,398107170.553497,39810717.0553497,794328234.724282,125892541.179417
"Cyp11a1",315478672.240097,315478672.240097,315478672.240097,315478672.240097,315478672.240097,315478672.240097,315478672.240097,315478672.240097,630957344.480194,315478672.240097,315478672.240097,315478672.240097,7943282347.24282,1e+10
"Marchf5",794328234.724282,398107170.553497,501187233.627271,158489319.246111,3971641.17362141,79432823.4724282,3971641.17362141,39810717.0553497,125892541.179417,39810717.0553497,1e+08,7943282.34724282,501187233.627271,316227766.016838
"Prdx2",398107170.553497,316227766.016838,1995262314.96888,251188643.150958,6294627.05897083,6294627.05897083,6294627.05897083,6294627.05897083,79432823.4724282,158489319.246111,6294627.05897083,12589254.1179417,501187233.627271,794328234.724282
"Sfxn4",3154786.72240097,1e+07,3154786.72240097,6309573.44480193,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097
"Abca9",7943282.34724282,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,3971641.17362141,12589254.1179417,3971641.17362141
"Ddx28",1255943.21575479,1255943.21575479,1255943.21575479,2511886.43150958,1255943.21575479,1255943.21575479,1255943.21575479,1255943.21575479,25118864.3150958,1255943.21575479,1255943.21575479,1255943.21575479,1255943.21575479,1255943.21575479
"Acot7",9976311.57484439,9976311.57484439,79432823.4724282,63095734.4480193,9976311.57484439,9976311.57484439,9976311.57484439,9976311.57484439,39810717.0553497,9976311.57484439,19952623.1496888,9976311.57484439,9976311.57484439,9976311.57484439
"2300009A05Rik",629462.705897083,629462.705897083,3162277.66016838,6309573.44480193,629462.705897083,629462.705897083,629462.705897083,2511886.43150958,7943282.34724282,629462.705897083,12589254.1179417,5011872.33627272,629462.705897083,1258925.41179417
"Agpat5",1990535.85276748,3981071.70553497,199526231.496888,50118723.3627272,1990535.85276748,1990535.85276748,1990535.85276748,1990535.85276748,5011872.33627272,39810717.0553497,1e+08,1990535.85276748,158489319.246111,15848931.9246111
"Fbxl4",3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,6309573.44480193,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097,3154786.72240097
"Ftmt",5e+08,5e+08,5e+08,5e+08,5e+08,5e+08,5e+08,5e+08,5e+08,5e+08,5e+08,5e+08,5e+08,1e+09
"Gpam",3971641.17362141,7943282.34724282,3971641.17362141,12589254.1179417,251188643.150958,316227766.016838,3971641.17362141,1e+08,1995262314.96888,3971641.17362141,125892541.179417,50118723.3627272,125892541.179417,158489319.246111
"Isoc2a",6309573444.80194,6309573444.80194,15848931924.6111,3981071705.53497,31622776601.6838,19952623149.6888,2511886431.50958,794328234.724282,1e+10,2511886431.50958,5011872336.27271,3162277660.16838,5011872336.27271,15848931924.6111
"Pet117",50118723.3627272,31622776.6016838,7924465.96230557,7924465.96230557,7924465.96230557,25118864.3150958,7924465.96230557,7924465.96230557,15848931.9246111,7924465.96230557,63095734.4480193,39810717.0553497,1e+08,7924465.96230557
"Snd1",12589254.1179417,1995262.31496888,2511886.43150958,997631.157484439,997631.157484439,50118723.3627272,997631.157484439,997631.157484439,997631.157484439,3162277.66016838,997631.157484439,997631.157484439,19952623.1496888,1e+08
"Cyb5r3",501187233.627271,158489319.246111,316227766.016838,794328234.724282,1258925411.79417,3981071705.53497,3971641.17362141,7943282.34724282,3162277660.16838,1e+10,2511886431.50958,630957344.480194,1e+10,1995262314.96888
"Maoa",1995262314.96888,794328234.724282,3981071705.53497,1584893192.46111,25118864.3150958,1e+09,50118723.3627272,398107170.553497,5011872336.27271,1e+11,39810717055.3497,501187233.627271,5011872336.27271,398107170.553497
"Mff",251188643.150958,251188643.150958,316227766.016838,63095734.4480193,12559432.1575479,12559432.1575479,12559432.1575479,12559432.1575479,25118864.3150958,12559432.1575479,79432823.4724282,12559432.1575479,125892541.179417,125892541.179417
"Nlrx1",316227766.016838,398107170.553497,398107170.553497,25118864.3150958,1258925411.79417,199526231.496888,63095734.4480193,1995262314.96888,1995262314.96888,50118723.3627272,794328234.724282,50118723.3627272,398107170.553497,501187233.627271
"Coa7",251188643.150958,199526231.496888,316227766.016838,125892541.179417,1e+08,199526231.496888,7924465.96230557,15848931.9246111,63095734.4480193,199526231.496888,50118723.3627272,79432823.4724282,398107170.553497,1e+08
"Pusl1",1e+07,5e+06,5e+06,1e+07,5e+06,5e+06,5e+06,5e+06,5e+06,5e+06,63095734.4480193,5e+06,50118723.3627272,5e+06
"Polq",31547867.2240096,31547867.2240096,63095734.4480193,31547867.2240096,31547867.2240096,31547867.2240096,31547867.2240096,31547867.2240096,31547867.2240096,31547867.2240096,31547867.2240096,31547867.2240096,31547867.2240096,251188643.150958
"Dmac2l",316227766.016838,316227766.016838,1584893192.46111,316227766.016838,398107170.553497,50118723.3627272,199526231.496888,1e+08,158489319.246111,19905358.5276748,251188643.150958,158489319.246111,39810717.0553497,630957344.480194
